id,date,unit_gr,quantity,price_per_unit,total_income,id_crop
1361,10/28/2020,300,48,1400,57600,100010
1362,10/28/2020,300,58,1400,81200,100010
1363,10/28/2020,300,55,1400,66000,100010
1364,10/28/2020,300,52,1400,62400,100010
1365,10/28/2020,300,50,1400,70000,100010
1366,10/28/2020,300,46,1400,55200,100010
1367,10/28/2020,300,22,1400,30800,100010
1368,10/28/2020,300,27,1400,32400,100010
1369,10/28/2020,300,60,1400,72000,100010
1370,10/28/2020,300,42,1400,50400,100010
1371,10/28/2020,300,53,1400,63600,100010
1372,10/28/2020,300,20,1400,28000,100010
1373,10/28/2020,300,34,1400,40800,100010
1374,10/28/2020,300,52,1400,62400,100010
1375,10/28/2020,300,57,1400,68400,100010
1376,10/28/2020,300,25,1400,35000,100010
1377,10/28/2020,300,22,1400,30800,100010
1378,10/28/2020,300,23,1400,27600,100010
1379,10/28/2020,300,59,1400,70800,100010
1380,10/28/2020,300,21,1400,29400,100010
1381,10/28/2020,300,52,1400,62400,100010
1382,10/28/2020,300,29,1400,34800,100010
1383,10/28/2020,300,58,1400,69600,100010
1384,10/28/2020,300,29,1400,34800,100010
1385,10/28/2020,300,23,1400,27600,100010
1386,10/28/2020,300,50,1400,70000,100010
1387,10/28/2020,300,40,1400,48000,100010
1388,10/28/2020,300,58,1400,69600,100010
1389,10/28/2020,300,45,1400,54000,100010
1390,10/28/2020,300,23,1400,27600,100010
1391,10/28/2020,300,32,1400,38400,100010
1392,10/28/2020,300,37,1400,51800,100010
1393,10/28/2020,300,36,1400,43200,100010
1394,10/28/2020,300,57,1400,79800,100010
1395,10/28/2020,300,50,1400,70000,100010
1396,10/28/2020,300,47,1400,65800,100010
1397,10/28/2020,300,49,1400,58800,100010
1398,10/28/2020,300,48,1400,57600,100010
1399,10/31/2020,200,51,1200,61200,100011
1400,10/31/2020,200,35,1200,49000,100011
1401,10/31/2020,200,35,1200,42000,100011
1402,10/31/2020,200,36,1200,50400,100011
1403,10/31/2020,200,60,1200,72000,100011
1404,10/31/2020,200,50,1200,70000,100011
1405,10/31/2020,200,36,1200,50400,100011
1406,10/31/2020,200,39,1200,46800,100011
1407,10/31/2020,200,41,1200,57400,100011
1408,10/31/2020,200,59,1200,70800,100011
1409,10/31/2020,200,40,1200,48000,100011
1410,10/31/2020,200,25,1200,30000,100011
1411,10/31/2020,200,26,1200,31200,100011
1412,10/31/2020,200,52,1200,72800,100011
1413,10/31/2020,200,49,1200,68600,100011
1414,10/31/2020,200,31,1200,43400,100011
1415,10/31/2020,200,25,1200,35000,100011
1416,10/31/2020,200,36,1200,50400,100011
1417,10/31/2020,200,47,1200,56400,100011
1418,10/31/2020,200,53,1200,63600,100011
1419,10/31/2020,200,47,1200,65800,100011
1420,10/31/2020,200,48,1200,67200,100011
1421,10/31/2020,200,27,1200,37800,100011
1422,10/31/2020,200,47,1200,56400,100011
1423,10/31/2020,200,46,1200,55200,100011
1424,10/31/2020,200,23,1200,27600,100011
1425,10/31/2020,200,20,1200,24000,100011
1426,10/31/2020,200,60,1200,84000,100011
1427,10/31/2020,200,52,1200,72800,100011
1428,10/31/2020,200,53,1200,74200,100011
1429,10/31/2020,200,22,1200,26400,100011
1430,10/31/2020,200,27,1200,37800,100011
1431,10/31/2020,200,21,1200,29400,100011
1432,10/31/2020,200,35,1200,42000,100011
1433,10/31/2020,200,37,1200,44400,100011
1434,10/31/2020,200,29,1200,34800,100011
1435,10/31/2020,200,20,1200,28000,100011
1436,10/31/2020,200,27,1200,37800,100011
1437,10/31/2020,200,21,1200,25200,100011
1438,10/31/2020,200,56,1200,78400,100011
1439,10/31/2020,200,38,1200,53200,100011
1440,10/31/2020,200,45,1200,63000,100011
1441,10/31/2020,200,49,1200,58800,100011
1442,10/31/2020,200,49,1200,58800,100011
1443,10/31/2020,200,57,1200,79800,100011
1444,10/31/2020,200,33,1200,46200,100011
1445,10/31/2020,200,27,1200,37800,100011
1446,10/31/2020,200,37,1200,51800,100011
1447,10/31/2020,200,59,1200,82600,100011
1448,10/31/2020,200,23,1200,27600,100011
1449,10/31/2020,200,29,1200,40600,100011
1450,10/31/2020,200,22,1200,30800,100011
1451,10/31/2020,200,52,1200,72800,100011
1452,10/31/2020,200,48,1200,57600,100011
1453,10/31/2020,200,57,1200,68400,100011
1454,10/31/2020,200,60,1200,72000,100011
1455,10/31/2020,200,54,1200,75600,100011
1456,10/31/2020,200,49,1200,58800,100011
1457,10/31/2020,200,42,1200,58800,100011
1458,10/31/2020,200,36,1200,43200,100011
1459,10/31/2020,200,28,1200,39200,100011
1460,10/31/2020,200,60,1200,72000,100011
1461,10/31/2020,200,34,1200,47600,100011
1462,10/31/2020,200,57,1200,68400,100011
1463,10/31/2020,200,44,1200,52800,100011
1464,10/31/2020,200,54,1200,75600,100011
1465,10/31/2020,200,28,1200,33600,100011
1466,10/31/2020,200,37,1200,44400,100011
1467,10/31/2020,200,29,1200,40600,100011
1468,10/31/2020,200,30,1200,42000,100011
1469,10/31/2020,200,41,1200,49200,100011
1470,10/31/2020,200,49,1200,68600,100011
1471,10/31/2020,200,20,1200,24000,100011
1472,10/31/2020,200,26,1200,31200,100011
1473,10/31/2020,200,54,1200,75600,100011
1474,10/31/2020,200,29,1200,34800,100011
1475,10/31/2020,200,43,1200,60200,100011
1476,10/31/2020,200,58,1200,69600,100011
1477,10/31/2020,200,33,1200,46200,100011
1478,10/31/2020,200,54,1200,64800,100011
1479,10/31/2020,200,30,1200,36000,100011
1480,10/31/2020,200,48,1200,67200,100011
1481,10/31/2020,200,40,1200,48000,100011
1482,10/31/2020,200,59,1200,70800,100011
1483,10/31/2020,200,50,1200,60000,100011
1484,10/31/2020,200,60,1200,72000,100011
1485,10/31/2020,200,56,1200,78400,100011
1486,10/31/2020,200,50,1200,60000,100011
1487,10/31/2020,200,48,1200,57600,100011
1488,10/31/2020,200,23,1200,27600,100011
1489,10/31/2020,200,37,1200,44400,100011
1490,10/31/2020,200,35,1200,42000,100011
1491,10/31/2020,200,43,1200,51600,100011
1492,10/31/2020,200,29,1200,34800,100011
1493,10/31/2020,200,22,1200,30800,100011
1494,10/31/2020,200,31,1200,43400,100011
1495,10/31/2020,200,51,1200,61200,100011
1496,10/31/2020,200,30,1200,42000,100011
1497,10/31/2020,200,41,1200,57400,100011
1498,10/31/2020,200,34,1200,47600,100011
1499,10/31/2020,200,26,1200,36400,100011
1500,10/31/2020,200,29,1200,40600,100011
1501,10/31/2020,200,25,1200,30000,100011
1502,10/31/2020,200,23,1200,32200,100011
1503,10/31/2020,200,49,1200,68600,100011
1504,10/31/2020,200,56,1200,78400,100011
1505,10/31/2020,200,23,1200,27600,100011
1506,10/31/2020,200,24,1200,33600,100011
1507,10/31/2020,200,29,1200,34800,100011
1508,10/31/2020,200,21,1200,25200,100011
1509,10/31/2020,200,45,1200,63000,100011
1510,10/31/2020,200,49,1200,68600,100011
1511,10/31/2020,200,41,1200,57400,100011
1512,10/31/2020,200,55,1200,77000,100011
1513,10/31/2020,200,42,1200,50400,100011
1514,10/31/2020,200,49,1200,68600,100011
1515,10/31/2020,200,53,1200,74200,100011
1516,10/31/2020,200,20,1200,28000,100011
1517,10/31/2020,200,57,1200,68400,100011
1518,10/31/2020,200,52,1200,72800,100011
1519,10/31/2020,200,32,1200,38400,100011
1520,10/31/2020,200,24,1200,33600,100011
1521,10/31/2020,200,35,1200,42000,100011
1522,10/31/2020,200,55,1200,66000,100011
1523,10/31/2020,200,40,1200,56000,100011
1524,10/31/2020,200,58,1200,81200,100011
1525,10/31/2020,200,29,1200,40600,100011
1526,10/31/2020,200,60,1200,84000,100011
1527,10/31/2020,200,20,1200,28000,100011
1528,10/31/2020,200,55,1200,66000,100011
1529,10/31/2020,200,49,1200,68600,100011
1530,10/31/2020,200,30,1200,36000,100011
1531,11/20/2020,300,47,1400,56400,100012
1532,11/20/2020,300,36,1400,50400,100012
1533,11/20/2020,300,20,1400,28000,100012
1534,11/20/2020,300,41,1400,49200,100012
1535,11/20/2020,300,27,1400,32400,100012
1536,11/20/2020,300,43,1400,60200,100012
1537,11/20/2020,300,41,1400,49200,100012
1538,11/20/2020,300,51,1400,61200,100012
1539,11/20/2020,300,33,1400,39600,100012
1540,11/20/2020,300,59,1400,82600,100012
1541,11/20/2020,300,45,1400,63000,100012
1542,11/20/2020,300,53,1400,63600,100012
1543,11/20/2020,300,34,1400,40800,100012
1544,11/20/2020,300,28,1400,39200,100012
1545,11/20/2020,300,43,1400,60200,100012
1546,11/20/2020,300,59,1400,70800,100012
1547,11/20/2020,300,22,1400,30800,100012
1548,11/20/2020,300,58,1400,81200,100012
1549,11/20/2020,300,55,1400,77000,100012
1550,11/20/2020,300,36,1400,43200,100012
1551,11/20/2020,300,54,1400,75600,100012
1552,11/20/2020,300,33,1400,46200,100012
1553,11/20/2020,300,22,1400,30800,100012
1554,11/20/2020,300,26,1400,31200,100012
1555,11/20/2020,300,58,1400,69600,100012
1556,11/20/2020,300,57,1400,68400,100012
1557,11/20/2020,300,30,1400,36000,100012
1558,11/20/2020,300,43,1400,51600,100012
1559,11/20/2020,300,49,1400,58800,100012
1560,11/20/2020,300,45,1400,63000,100012
1561,11/20/2020,300,55,1400,77000,100012
1562,11/20/2020,300,39,1400,46800,100012
1563,11/20/2020,300,27,1400,32400,100012
1564,11/20/2020,300,55,1400,77000,100012
1565,11/20/2020,300,43,1400,51600,100012
1566,11/20/2020,300,53,1400,74200,100012
1567,11/20/2020,300,36,1400,50400,100012
1568,11/20/2020,300,59,1400,70800,100012
1569,11/20/2020,300,29,1400,40600,100012
1570,11/20/2020,300,30,1400,42000,100012
1571,11/20/2020,300,54,1400,75600,100012
1572,11/20/2020,300,58,1400,69600,100012
1573,11/20/2020,300,25,1400,30000,100012
1574,11/20/2020,300,32,1400,38400,100012
1575,11/20/2020,300,24,1400,33600,100012
1576,11/20/2020,300,48,1400,67200,100012
1577,11/20/2020,300,45,1400,54000,100012
1578,11/20/2020,300,43,1400,60200,100012
1579,11/20/2020,300,49,1400,58800,100012
1580,11/20/2020,300,57,1400,79800,100012
1581,11/20/2020,300,47,1400,56400,100012
1582,11/20/2020,300,40,1400,48000,100012
1583,11/20/2020,300,30,1400,36000,100012
1584,11/20/2020,300,53,1400,74200,100012
1585,11/20/2020,300,57,1400,68400,100012
1586,11/20/2020,300,29,1400,40600,100012
1587,11/20/2020,300,32,1400,44800,100012
1588,11/20/2020,300,56,1400,67200,100012
1589,11/20/2020,300,21,1400,25200,100012
1590,11/20/2020,300,40,1400,56000,100012
1591,11/20/2020,300,59,1400,70800,100012
1592,11/20/2020,300,59,1400,82600,100012
1593,11/20/2020,300,60,1400,84000,100012
1594,11/20/2020,300,44,1400,52800,100012
1595,11/20/2020,300,26,1400,36400,100012
1596,11/20/2020,300,35,1400,49000,100012
1597,11/20/2020,300,48,1400,67200,100012
1598,11/20/2020,300,37,1400,51800,100012
1599,11/20/2020,300,28,1400,33600,100012
1600,11/20/2020,300,49,1400,68600,100012
1601,11/20/2020,300,58,1400,81200,100012
1602,11/20/2020,300,56,1400,78400,100012
1603,11/20/2020,300,37,1400,51800,100012
1604,11/20/2020,300,22,1400,26400,100012
1605,11/20/2020,300,23,1400,32200,100012
1606,11/20/2020,300,37,1400,51800,100012
1607,11/20/2020,300,48,1400,67200,100012
1608,11/20/2020,300,57,1400,79800,100012
1609,11/20/2020,300,40,1400,56000,100012
1610,11/20/2020,300,54,1400,64800,100012
1611,11/20/2020,300,59,1400,70800,100012
1612,11/20/2020,300,30,1400,42000,100012
1613,11/20/2020,300,45,1400,54000,100012
1614,11/20/2020,300,55,1400,77000,100012
1615,11/20/2020,300,39,1400,54600,100012
1616,11/20/2020,300,28,1400,33600,100012
1617,11/20/2020,300,60,1400,72000,100012
1618,11/20/2020,300,52,1400,72800,100012
1619,11/20/2020,300,60,1400,72000,100012
1620,11/20/2020,300,46,1400,64400,100012
1621,11/20/2020,300,53,1400,74200,100012
1622,11/20/2020,300,30,1400,42000,100012
1623,11/20/2020,300,40,1400,48000,100012
1624,11/20/2020,300,59,1400,82600,100012
1625,11/20/2020,300,54,1400,64800,100012
1626,11/20/2020,300,60,1400,72000,100012
1627,11/20/2020,300,35,1400,49000,100012
1628,11/20/2020,300,27,1400,32400,100012
1629,11/20/2020,300,36,1400,43200,100012
1630,11/20/2020,300,48,1400,67200,100012
1631,11/20/2020,300,35,1400,42000,100012
1632,11/20/2020,300,26,1400,36400,100012
1633,11/20/2020,300,55,1400,77000,100012
1634,11/20/2020,300,45,1400,54000,100012
1635,11/20/2020,300,37,1400,51800,100012
1636,11/20/2020,300,40,1400,56000,100012
1637,11/20/2020,300,46,1400,64400,100012
1638,11/20/2020,300,43,1400,51600,100012
1639,11/20/2020,300,46,1400,64400,100012
1640,11/20/2020,300,43,1400,51600,100012
1641,11/20/2020,300,53,1400,74200,100012
1642,11/20/2020,300,34,1400,40800,100012
1643,11/20/2020,300,51,1400,71400,100012
1644,11/20/2020,300,60,1400,84000,100012
1645,11/20/2020,300,58,1400,81200,100012
1646,11/20/2020,300,44,1400,52800,100012
1647,11/20/2020,300,55,1400,77000,100012
1648,11/20/2020,300,49,1400,58800,100012
1649,11/20/2020,300,26,1400,36400,100012
1650,11/20/2020,300,29,1400,34800,100012
1651,11/20/2020,300,26,1400,31200,100012
1652,11/20/2020,300,37,1400,44400,100012
1653,11/20/2020,300,45,1400,63000,100012
1654,11/20/2020,300,33,1400,39600,100012
1655,11/20/2020,300,28,1400,39200,100012
1656,11/20/2020,300,47,1400,56400,100012
1657,11/20/2020,300,29,1400,34800,100012
1658,11/20/2020,300,31,1400,37200,100012
1659,11/20/2020,300,42,1400,58800,100012
1660,11/20/2020,300,37,1400,51800,100012
1661,11/20/2020,300,32,1400,38400,100012
1662,11/20/2020,300,39,1400,46800,100012
1663,11/20/2020,300,31,1400,37200,100012
1664,11/20/2020,300,58,1400,81200,100012
1665,11/20/2020,300,56,1400,78400,100012
1666,11/20/2020,300,40,1400,56000,100012
1667,11/20/2020,300,52,1400,72800,100012
1668,11/20/2020,300,34,1400,47600,100012
1669,11/20/2020,300,49,1400,58800,100012
1670,11/20/2020,300,53,1400,63600,100012
1671,11/20/2020,300,25,1400,30000,100012
1672,11/20/2020,300,25,1400,35000,100013
1673,11/20/2020,300,21,1400,29400,100013
1674,11/20/2020,300,57,1400,79800,100013
1675,11/20/2020,300,24,1400,28800,100013
1676,11/20/2020,300,34,1400,47600,100013
1677,11/20/2020,300,52,1400,62400,100013
1678,11/20/2020,300,48,1400,57600,100013
1679,11/20/2020,300,56,1400,78400,100013
1680,11/20/2020,300,47,1400,56400,100013
1681,11/20/2020,300,54,1400,64800,100013
1682,11/20/2020,300,43,1400,51600,100013
1683,11/20/2020,300,35,1400,49000,100013
1684,11/20/2020,300,54,1400,75600,100013
1685,11/20/2020,300,49,1400,68600,100013
1686,11/20/2020,300,25,1400,35000,100013
1687,11/20/2020,300,41,1400,49200,100013
1688,11/20/2020,300,46,1400,64400,100013
1689,11/20/2020,300,27,1400,32400,100013
1690,11/20/2020,300,46,1400,64400,100013
1691,11/20/2020,300,59,1400,82600,100013
1692,11/20/2020,300,29,1400,40600,100013
1693,11/20/2020,300,33,1400,39600,100013
1694,11/20/2020,300,54,1400,75600,100013
1695,11/20/2020,300,32,1400,38400,100013
1696,11/20/2020,300,58,1400,69600,100013
1697,11/20/2020,300,35,1400,49000,100013
1698,11/20/2020,300,52,1400,62400,100013
1699,11/20/2020,300,52,1400,62400,100013
1700,11/20/2020,300,26,1400,31200,100013
1701,11/20/2020,300,32,1400,38400,100013
1702,11/20/2020,300,34,1400,40800,100013
1703,11/20/2020,300,22,1400,30800,100013
1704,11/20/2020,300,55,1400,77000,100013
1705,11/20/2020,300,35,1400,49000,100013
1706,11/20/2020,300,41,1400,49200,100013
1707,11/20/2020,300,58,1400,69600,100013
1708,11/20/2020,300,29,1400,40600,100013
1709,11/20/2020,300,58,1400,69600,100013
1710,11/20/2020,300,47,1400,56400,100013
1711,11/20/2020,300,24,1400,33600,100013
1712,11/20/2020,300,20,1400,24000,100013
1713,11/20/2020,300,21,1400,25200,100013
1714,11/20/2020,300,28,1400,33600,100013
1715,11/20/2020,300,36,1400,50400,100013
1716,11/20/2020,300,51,1400,61200,100013
1717,11/20/2020,300,23,1400,32200,100013
1718,11/20/2020,300,33,1400,46200,100013
1719,11/20/2020,300,55,1400,77000,100013
1720,11/20/2020,300,40,1400,48000,100013
1721,11/20/2020,300,56,1400,78400,100013
1722,11/20/2020,300,23,1400,27600,100013
1723,11/20/2020,300,31,1400,43400,100013
1724,11/20/2020,300,34,1400,40800,100013
1725,11/20/2020,300,51,1400,71400,100013
1726,11/20/2020,300,33,1400,46200,100013
1727,11/20/2020,300,42,1400,50400,100013
1728,11/20/2020,300,50,1400,70000,100013
1729,11/20/2020,300,42,1400,58800,100013
1730,11/20/2020,300,45,1400,63000,100013
1731,11/20/2020,300,34,1400,40800,100013
1732,11/20/2020,300,56,1400,78400,100013
1733,11/20/2020,300,52,1400,72800,100013
1734,11/20/2020,300,51,1400,71400,100013
1735,11/20/2020,300,50,1400,70000,100013
1736,11/20/2020,300,54,1400,64800,100013
1737,11/20/2020,300,53,1400,74200,100013
1738,11/20/2020,300,34,1400,40800,100013
1739,11/20/2020,300,60,1400,72000,100013
1740,11/20/2020,300,32,1400,44800,100013
1741,11/20/2020,300,22,1400,26400,100013
1742,11/20/2020,300,46,1400,55200,100013
1743,11/20/2020,300,56,1400,67200,100013
1744,11/20/2020,300,43,1400,60200,100013
1745,11/20/2020,300,29,1400,40600,100013
1746,11/20/2020,300,58,1400,81200,100013
1747,11/20/2020,300,32,1400,44800,100013
1748,11/20/2020,300,39,1400,46800,100013
1749,11/20/2020,300,29,1400,40600,100013
1750,11/20/2020,300,38,1400,53200,100013
1751,11/20/2020,300,47,1400,65800,100013
1752,11/20/2020,300,51,1400,61200,100013
1753,11/20/2020,300,50,1400,70000,100013
1754,11/20/2020,300,37,1400,44400,100013
1755,11/20/2020,300,22,1400,26400,100013
1756,11/20/2020,300,41,1400,49200,100013
1757,11/20/2020,300,22,1400,30800,100013
1758,11/20/2020,300,26,1400,36400,100013
1759,11/20/2020,300,28,1400,39200,100013
1760,11/20/2020,300,38,1400,45600,100013
1761,11/20/2020,300,50,1400,70000,100013
1762,11/20/2020,300,49,1400,68600,100013
1763,11/20/2020,300,55,1400,66000,100013
1764,11/20/2020,300,54,1400,75600,100013
1765,11/20/2020,300,38,1400,45600,100013
1766,11/20/2020,300,53,1400,63600,100013
1767,11/20/2020,300,39,1400,46800,100013
1768,11/20/2020,300,20,1400,28000,100013
1769,11/20/2020,300,53,1400,74200,100013
1770,11/20/2020,300,24,1400,33600,100013
1771,11/20/2020,300,33,1400,46200,100013
1772,11/20/2020,300,48,1400,67200,100013
1773,11/20/2020,300,54,1400,64800,100013
1774,11/20/2020,300,54,1400,75600,100013
1775,11/20/2020,300,37,1400,44400,100013
1776,11/20/2020,300,27,1400,32400,100013
1777,11/20/2020,300,35,1400,49000,100013
1778,11/20/2020,300,31,1400,37200,100013
1779,11/20/2020,300,22,1400,30800,100013
1780,11/20/2020,300,27,1400,37800,100013
1781,11/20/2020,300,24,1400,33600,100013
1782,11/20/2020,300,39,1400,46800,100013
1783,11/20/2020,300,33,1400,46200,100013
1784,11/20/2020,300,56,1400,67200,100013
1785,11/20/2020,300,38,1400,53200,100013
1786,11/20/2020,300,46,1400,64400,100013
1787,11/20/2020,300,46,1400,64400,100013
1788,11/20/2020,300,36,1400,50400,100013
1789,11/20/2020,300,43,1400,60200,100013
1790,11/20/2020,300,59,1400,82600,100013
1791,12/9/2020,200,55,1200,66000,100014
1792,12/9/2020,200,49,1200,58800,100014
1793,12/9/2020,200,40,1200,48000,100014
1794,12/9/2020,200,20,1200,24000,100014
1795,12/9/2020,200,21,1200,25200,100014
1796,12/9/2020,200,29,1200,40600,100014
1797,12/9/2020,200,35,1200,42000,100014
1798,12/9/2020,200,48,1200,57600,100014
1799,12/9/2020,200,46,1200,55200,100014
1800,12/9/2020,200,25,1200,35000,100014
1801,12/9/2020,200,36,1200,43200,100014
1802,12/9/2020,200,41,1200,49200,100014
1803,12/9/2020,200,50,1200,70000,100014
1804,12/9/2020,200,34,1200,47600,100014
1805,12/9/2020,200,54,1200,64800,100014
1806,12/9/2020,200,26,1200,31200,100014
1807,12/9/2020,200,42,1200,58800,100014
1808,12/9/2020,200,46,1200,64400,100014
1809,12/9/2020,200,35,1200,49000,100014
1810,12/9/2020,200,56,1200,78400,100014
1811,12/9/2020,200,20,1200,24000,100014
1812,12/9/2020,200,46,1200,64400,100014
1813,12/9/2020,200,32,1200,38400,100014
1814,12/9/2020,200,46,1200,55200,100014
1815,12/9/2020,200,53,1200,74200,100014
1816,12/9/2020,200,30,1200,36000,100014
1817,12/9/2020,200,35,1200,42000,100014
1818,12/9/2020,200,52,1200,72800,100014
1819,12/9/2020,200,25,1200,30000,100014
1820,12/9/2020,200,51,1200,71400,100014
1821,12/9/2020,200,29,1200,40600,100014
1822,12/9/2020,200,30,1200,42000,100014
1823,12/9/2020,200,26,1200,31200,100014
1824,12/9/2020,200,57,1200,68400,100014
1825,12/9/2020,200,50,1200,70000,100014
1826,12/9/2020,200,43,1200,51600,100014
1827,12/9/2020,200,44,1200,52800,100014
1828,12/9/2020,200,46,1200,55200,100014
1829,12/9/2020,200,34,1200,40800,100014
1830,12/9/2020,200,42,1200,58800,100014
1831,12/9/2020,200,48,1200,57600,100014
1832,12/9/2020,200,58,1200,81200,100014
1833,12/9/2020,200,59,1200,82600,100014
1834,12/9/2020,200,42,1200,50400,100014
1835,12/9/2020,200,54,1200,75600,100014
1836,12/9/2020,200,21,1200,25200,100014
1837,12/9/2020,200,38,1200,53200,100014
1838,12/9/2020,200,52,1200,62400,100014
1839,12/9/2020,200,57,1200,79800,100014
1840,12/9/2020,200,43,1200,60200,100014
1841,12/9/2020,200,25,1200,35000,100014
1842,12/9/2020,200,51,1200,61200,100014
1843,12/9/2020,200,24,1200,33600,100014
1844,12/9/2020,200,51,1200,71400,100014
1845,12/9/2020,200,25,1200,30000,100014
1846,12/9/2020,200,60,1200,84000,100014
1847,12/9/2020,200,37,1200,51800,100014
1848,12/9/2020,200,34,1200,40800,100014
1849,12/9/2020,200,34,1200,47600,100014
1850,12/9/2020,200,32,1200,38400,100014
1851,12/9/2020,200,36,1200,50400,100014
1852,12/9/2020,200,56,1200,67200,100014
1853,12/9/2020,200,59,1200,70800,100014
1854,12/9/2020,200,32,1200,38400,100014
1855,12/9/2020,200,22,1200,26400,100014
1856,12/9/2020,200,47,1200,56400,100014
1857,12/9/2020,200,51,1200,61200,100014
1858,12/9/2020,200,42,1200,58800,100014
1859,12/9/2020,200,22,1200,30800,100014
1860,12/9/2020,200,53,1200,63600,100014
1861,12/9/2020,200,53,1200,63600,100014
1862,12/9/2020,200,25,1200,35000,100014
1863,12/9/2020,200,53,1200,63600,100014
1864,12/9/2020,200,32,1200,44800,100014
1865,12/9/2020,200,38,1200,53200,100014
1866,12/9/2020,200,36,1200,50400,100014
1867,12/9/2020,200,55,1200,66000,100014
1868,12/9/2020,200,48,1200,67200,100014
1869,12/9/2020,200,20,1200,28000,100014
1870,12/9/2020,200,46,1200,64400,100014
1871,12/9/2020,200,41,1200,49200,100014
1872,12/9/2020,200,55,1200,77000,100014
1873,12/9/2020,200,33,1200,39600,100014
1874,12/9/2020,200,33,1200,46200,100014
1875,12/9/2020,200,46,1200,55200,100014
1876,12/9/2020,200,50,1200,60000,100014
1877,12/9/2020,200,57,1200,79800,100014
1878,12/9/2020,200,59,1200,82600,100014
1879,12/9/2020,200,56,1200,78400,100014
1880,12/9/2020,200,22,1200,30800,100014
1881,12/9/2020,200,36,1200,43200,100014
1882,12/9/2020,200,48,1200,57600,100014
1883,12/9/2020,200,45,1200,63000,100014
1884,12/9/2020,200,47,1200,56400,100014
1885,12/9/2020,200,28,1200,33600,100014
1886,12/9/2020,200,27,1200,37800,100014
1887,12/9/2020,200,22,1200,26400,100014
1888,12/9/2020,200,52,1200,72800,100014
1889,12/9/2020,200,57,1200,79800,100014
1890,12/9/2020,200,42,1200,50400,100014
1891,12/9/2020,200,30,1200,42000,100014
1892,12/9/2020,200,40,1200,48000,100014
1893,12/9/2020,200,34,1200,47600,100014
1894,12/9/2020,200,33,1200,39600,100014
1895,12/9/2020,200,26,1200,31200,100014
1896,12/9/2020,200,21,1200,25200,100014
1897,12/9/2020,200,39,1200,54600,100014
1898,12/9/2020,200,39,1200,46800,100014
1899,12/9/2020,200,24,1200,28800,100014
1900,12/9/2020,200,20,1200,28000,100014
1901,12/9/2020,200,44,1200,52800,100014
1902,12/9/2020,200,52,1200,62400,100014
1903,12/9/2020,200,58,1200,69600,100014
1904,12/9/2020,200,31,1200,43400,100014
1905,12/9/2020,200,38,1200,45600,100014
1906,12/9/2020,200,39,1200,54600,100014
1907,12/9/2020,200,54,1200,64800,100014
1908,12/9/2020,200,24,1200,33600,100014
1909,12/9/2020,200,36,1200,50400,100014
1910,12/9/2020,200,32,1200,38400,100014
1911,12/9/2020,200,23,1200,32200,100014
1912,12/13/2020,200,20,1200,24000,100015
1913,12/13/2020,200,21,1200,25200,100015
1914,12/13/2020,200,30,1200,42000,100015
1915,12/13/2020,200,41,1200,57400,100015
1916,12/13/2020,200,57,1200,79800,100015
1917,12/13/2020,200,49,1200,68600,100015
1918,12/13/2020,200,39,1200,46800,100015
1919,12/13/2020,200,21,1200,25200,100015
1920,12/13/2020,200,29,1200,40600,100015
1921,12/13/2020,200,22,1200,26400,100015
1922,12/13/2020,200,36,1200,50400,100015
1923,12/13/2020,200,59,1200,82600,100015
1924,12/13/2020,200,42,1200,50400,100015
1925,12/13/2020,200,43,1200,51600,100015
1926,12/13/2020,200,57,1200,79800,100015
1927,12/13/2020,200,60,1200,72000,100015
1928,12/13/2020,200,22,1200,26400,100015
1929,12/13/2020,200,31,1200,43400,100015
1930,12/13/2020,200,37,1200,44400,100015
1931,12/13/2020,200,57,1200,79800,100015
1932,12/13/2020,200,30,1200,42000,100015
1933,12/13/2020,200,52,1200,72800,100015
1934,12/13/2020,200,48,1200,57600,100015
1935,12/13/2020,200,51,1200,71400,100015
1936,12/13/2020,200,40,1200,56000,100015
1937,12/13/2020,200,47,1200,56400,100015
1938,12/13/2020,200,37,1200,44400,100015
1939,12/13/2020,200,59,1200,82600,100015
1940,12/13/2020,200,38,1200,53200,100015
1941,12/13/2020,200,58,1200,81200,100015
1942,12/13/2020,200,24,1200,33600,100015
1943,12/13/2020,200,56,1200,67200,100015
1944,12/13/2020,200,56,1200,78400,100015
1945,12/13/2020,200,56,1200,67200,100015
1946,12/13/2020,200,53,1200,63600,100015
1947,12/13/2020,200,37,1200,51800,100015
1948,12/13/2020,200,36,1200,50400,100015
1949,12/13/2020,200,50,1200,60000,100015
1950,12/13/2020,200,57,1200,68400,100015
1951,12/13/2020,200,39,1200,46800,100015
1952,12/13/2020,200,23,1200,27600,100015
1953,12/13/2020,200,44,1200,52800,100015
1954,12/13/2020,200,39,1200,46800,100015
1955,12/13/2020,200,57,1200,79800,100015
1956,12/13/2020,200,45,1200,63000,100015
1957,12/13/2020,200,34,1200,40800,100015
1958,12/13/2020,200,46,1200,55200,100015
1959,12/13/2020,200,58,1200,81200,100015
1960,12/13/2020,200,43,1200,60200,100015
1961,12/13/2020,200,43,1200,60200,100015
1962,12/13/2020,200,41,1200,57400,100015
1963,12/13/2020,200,34,1200,40800,100015
1964,12/13/2020,200,47,1200,65800,100015
1965,12/13/2020,200,24,1200,28800,100015
1966,12/13/2020,200,53,1200,74200,100015
1967,12/13/2020,200,59,1200,70800,100015
